Date,Open,High,Low,Close,Volume
2022-12-27,502.9,510.48,499.96,507.57,9609575
2022-12-28,507.57,515.02,506.36,511.41,2779182
2022-12-29,511.41,513.87,507.19,511.26,8978304
2022-12-30,511.26,518.91,510.62,517.65,3807979
2023-01-02,517.65,521.99,511.11,516.14,2196886
2023-01-03,516.14,525.54,515.36,523.32,6676448
2023-01-04,523.32,537.17,521.02,535.92,1588162
2023-01-05,535.92,540.72,527.43,529.38,1415474
2023-01-06,529.38,531.47,519.67,520.82,5256219
2023-01-09,520.82,536.17,518.54,530.9,5089254
2023-01-10,530.9,534.8,528.95,531.96,6829567
2023-01-11,531.96,544.31,528.2,539.93,6911319
2023-01-12,539.93,542.63,535.15,541.85,8729333
2023-01-13,541.85,546.96,533.83,538.74,2328323
2023-01-16,538.74,543.78,534.56,539.13,3022601
2023-01-17,539.13,542.94,531.15,532.18,5024389
2023-01-18,532.18,535.8,523.21,526.38,8191611
2023-01-19,526.38,541.84,523.39,538.18,2130523
2023-01-20,538.18,545.65,533.42,544.4,6885804
